ID,חברה,מס' אתר,עיר,כתובת האתר,רשות מקומית,תחום שיפוט,X_ITM,Y_ITM,סוג אתר,תאריך היתר הקמה,תאריך היתר הפעלה,בדיקה תקופתית אחרונה,היתר קרינה,עוצמה מרבית תיאורטית בµW לסמר,תוצאה מירבית ב% ביחס לסף הבריאות,תאור נקודה בה התקבלה תוצאה מירבית,טכנולוגיית שידור
2950,PHI (משרת את הוט ופרטנר),WI0657A,רמת גן,מנחם בגין 13,עירית רמת גן,רמת גן,181300,665970,אתר זעיר פנימי,17/02/2022,17/04/2023,03/04/2023,יש היתר,29.0,5.62,במפלס הרצפה מול אנטנת פנל במרחק 0.5 מטר,דור  3 4
359,PHI (משרת את הוט ופרטנר),WI3610C,תל אביב,מתחם הדרייב אין,עירית תל אביב,תל אביב יפו,182305,668496,אתר זעיר פנימי,21/11/2022,17/04/2023,03/04/2023,יש היתר,17.8,2.64,במפלס הרצפה מול אנטנת פנל במרחק 0.5 מטר,דור  3 4 5
6132,סלקום,23003,תל אביב -יפו,"רחוב אייזיק רמבה ת""א",תל אביב -יפו,תל אביב יפו,182300,668503,אתר זעיר פנימי,06/10/2022,24/04/2023,03/04/2023,יש היתר,28.4,2.939,רצפה,דור 3 4 5
3606,פלאפון,160065,אמציה,שטח פתוח לצידי כביש 358,לכיש,לכיש,191058,605151,תורן קרקעי,09/05/2022,08/05/2023,03/05/2023,יש היתר,.0,0,אין אזור מאוכלס ברציפות,דור 3 4
5966,סלקום,667,בית יוסף,בכניסה לישוב,עמק המעיינות,בקעת בית שאן,251650,719016,תורן קרקעי,07/06/2022,29/06/2023,03/05/2023,יש היתר,1.9,0.352,בבריכת מים קרקע,דור 2 3 4
6937,סלקום,23213,פתח תקווה,אצטדיון פתח תקווה דרך שלמה שמלצר 12 פתח תקווה.,פתח תקווה,פתח תקווה,187425,667907,אתר זעיר פנימי,09/05/2023,25/07/2023,03/07/2023,יש היתר,.1,0.013,הטריבונה העליונה,דור 4 5
530,PHI (משרת את הוט ופרטנר),WI3927B,תל אביב,הברזל 3638,עירית תל אביב,תל אביב יפו,185300,668620,אתר זעיר פנימי,16/03/2017,10/08/2023,03/08/2023,יש היתר,27.1,5.18,מול אנטנה כלל כיוונית במרחק 0.6 מטר,דור  3 4
7807,פלאפון,330702,תל אביב,דרך פתח תקווה תא,תל אביב יפו,תל אביב יפו,179440,663365,אתר זעיר פנימי,23/02/2015,10/08/2023,03/08/2023,יש היתר,19.0,3.801,מול אנטנה פנל במרחק 0.5 מטר ממנה,דור 3 4
324,PHI (משרת את הוט ופרטנר),WI3388A,תל אביב,אינשטיין 40,עירית תל אביב,תל אביב יפו,180901,668845,אתר זעיר פנימי,24/03/2025,10/08/2023,03/08/2023,יש היתר,28.2,5.56,במפלס הרצפה מול אנטנה פנל במרחק 0.5 מטר,דור  3 4
5313,סלקום,22757,קריית גת,אינטל  קריית גת,קריית גת,קרית גת,180268,612223,אתר זעיר פנימי,22/08/2022,16/08/2023,03/08/2023,יש היתר,24.5,2.866,רצפה,דור 3 4 5
4821,סלקום,5476,תל אביב -יפו,רח` מנחם בגין 48,תל אביב -יפו,תל אביב יפו,179426,663393,אתר זעיר פנימי,15/03/2015,25/12/2023,03/08/2023,יש היתר,19.0,3.801,רצפה,דור 2 3 4
3585,פלאפון,141272,מעלה אפרים,מעלה אפריים,מעלה אפרים,מעלה אפרים,237988,664061,תורן קרקעי,25/08/2025,26/03/2023,03/08/2023,יש היתר,1.7,0.5,במחסן אחזקה,דור 3 4
1995,PHI (משרת את הוט ופרטנר),NN1841I,מורן,מורן,מ.א משגב,מורן,237488,758137,תורן קרקעי,25/10/2020,17/12/2020,03/09/2023,יש היתר,1.8,0.39,בלול - קרקע במרחק 45 מטר,דור  2 3 4
1754,PHI (משרת את הוט ופרטנר),EI2153A,ירושלים,העליה השניה 1,עירית ירושלים,ירושלים,219333,632483,אתר זעיר פנימי,23/05/2022,19/09/2023,03/09/2023,יש היתר,42.5,6.71,במפלס הרצפה מול אנטנה פנ ל במרחק 1.5 מטר,דור  2 3 4
4818,סלקום,5462,אל-רום,גבעת חרמונית,גולן,גולן,273804,787794,תורן קרקעי,11/08/2021,10/11/2021,03/10/2023,יש היתר,.0,0,אין אזור מאוכלס ברציפות,דור 2 3 4
8271,פלאפון,610429,רמת הגולן,דרומית לצומת בראון,גולן,גולן,273911,783981,תורן קרקעי,05/03/2023,09/11/2023,03/10/2023,יש היתר,.0,0,אין אזור מאוכלס ברציפות,דור 3 4
8400,סלקום,1236,קשת,"ע""י מאגר המים בישוב (פרטנר)",גולן,גולן,275548,764164,תורן קרקעי,25/12/2006,28/09/2022,03/10/2023,יש היתר,.0,0,אין אזור מאוכלס ברציפות,דור 2 3 4
6828,סלקום,2900,שילה,גבעה 804 שילה,מטה בנימין,מטה בנימין,225775,661750,תורן קרקעי,19/01/2022,29/10/2023,03/10/2023,יש היתר,.0,0,אין אזור מאוכלס ברציפות,דור 2 3 4
7988,סלקום,1104,עופרה,דרך הפטרולים,מטה בנימין,עפרה,224551,650890,תורן קרקעי,21/06/2021,29/10/2023,03/10/2023,יש היתר,.0,0,אין אזור מאוכלס ברציפות,דור 2 3 4
8154,פלאפון,131040,מעלה מכמש,סמוך לישוב מעלה מכמש,מטה בנימין,מטה בנימין,229543,643385,תורן קרקעי,08/05/2025,07/02/2024,03/12/2023,יש היתר,.0,0,אין אזור מאוכלס ברציפות,דור 3 4
1459,PHI (משרת את הוט ופרטנר),NE1821E,ציפורי,ציפורית,מ.א עמק יזרעאל,רומת היב,228920,741918,תורן קרקעי,01/08/2023,13/12/2023,03/12/2023,יש היתר,.0,0,לא נמצאו אזורים מאוכלסים ברציפות בקרבת האתר,דור  2 3 4
6401,סלקום,2584,קרית אונו,רח` שלמה המלך 37,קריית אונו,קרית אונו,187151,662546,אתר זעיר פנימי,06/07/2015,14/05/2023,04/01/2023,יש היתר,42.6,6.62,רצפה,דור 2 3 4
1440,PHI (משרת את הוט ופרטנר),NE0452A,ירדנה,תורן פלאפון - צומת ירדנה,מ.א בקעת בית שאן,בקעת בית שאן,251663,719047,תורן קרקעי,23/08/2022,16/01/2023,04/01/2023,יש היתר,.0,0,לא נמצאו אזורים מאוכלסים ברציפות בקרבת מקום,דור  2 3 4
538,PHI (משרת את הוט ופרטנר),WI6111A,קרית אונו,שלמה המלך מרכז מסחרי,עירית קרית אונו,קרית אונו,187188,662523,אתר זעיר פנימי,30/06/2015,16/01/2023,04/01/2023,יש היתר,42.6,6.62,במפלס הרצפה מול אנטנה כלל כיוונית במרחק 0.5 מטר ממנה.,דור  3 4
4008,סלקום,22047,קיסריה,רח` השיטה 8 פארק תעשיות קיסריה הדרומי,חוף הכרמל,קיסריה,194711,708971,אתר זעיר פנימי,09/02/2022,18/05/2023,04/01/2023,יש היתר,19.6,1.964,רצפה,דור 3 4
4557,פלאפון,350650,קרית אונו,שלמה המלך 37,קרית אונו,קרית אונו,187179,662522,אתר זעיר פנימי,06/07/2015,19/01/2023,04/01/2023,יש היתר,42.6,6.62,מול אנטנה פנל במרחק 0.5 מטר ממנה,דור 3 4
7757,סלקום,65380,פרדס חנה כרכור,רח`` אלון התבור 10 קיסריה,שטח ללא שיפוט,קיסריה,195262,709210,אתר זעיר פנימי,10/08/2022,26/01/2023,04/01/2023,יש היתר,22.2,2.64,רצפה,דור 3 4
6425,סלקום,2683,משגב דב,צומת גדרות,גדרות,גדרות,174916,637177,תורן קרקעי,31/01/2023,01/05/2023,04/04/2023,יש היתר,.0,0,אין אזור מאוכלס ברציפות,דור 2 3 4
5111,פלאפון,816004,מודיעין מכבים רעות,רח` צלע ההר,מודיעין רעות,מודיעין מכבים רעות,196692,646911,אתר זעיר פנימי,14/03/2022,16/04/2023,04/04/2023,יש היתר,8.4,1.444,במפלס הרצפה מול אנטנה כלל כיוונית במרחק 0.5 מטר ממנה .,דור 3 4
3997,סלקום,22006,רמת ישי,מחלף ישי,עמק יזרעאל,עמק יזרעאל,214702,734952,תורן קרקעי,26/01/2023,16/08/2023,04/04/2023,יש היתר,.0,0,אין אזור מאוכלס ברציפות,דור 2 3 4 5
3435,סלקום,1481,יד חנה,מזרחית למפעל משער,עמק חפר,עמק חפר,201182,692182,תורן קרקעי,06/02/2023,22/08/2023,04/04/2023,יש היתר,.0,0,אין אזור מאוכלס ברציפות,דור 2 3 4 5
3638,פלאפון,344018,רמת גן,רח כינרת 5,רמת גן,בני ברק,183585,666827,אתר זעיר פנימי,19/07/2016,03/09/2023,04/05/2023,יש היתר,31.2,6.084,במפלס הרצפה מול אנטנה כלל כיוונית במרחק 0.6 מטר ממנה,דור 3 4
3105,סלקום,21757,בני ברק,רח` כנרת 5,בני ברק,בני ברק,183600,666940,אתר זעיר פנימי,22/09/2016,05/09/2023,04/05/2023,יש היתר,31.2,6.084,רצפה,דור 3 4
5812,פלאפון,410398,חיפה,בסמוך לרח` יוליוס סימון,חיפה,חיפה,203801,746349,תורן קרקעי,12/06/2025,16/07/2023,04/07/2023,יש היתר,6.8,1.207,. בסילו - גשרון במרחק 72 מטר ובכיוון 45,דור 3 4 5
2288,PHI (משרת את הוט ופרטנר),IN4644A,חיפה,הכרמלית-ככר פריז,עירית חיפה,חיפה,200312,746980,אתר זעיר פנימי,08/07/2018,10/12/2023,04/12/2023,יש היתר,25.0,4.9,במפלס הרצפה מול אנטנת פנל במרחק 0.5 מטר,דור  3 4
6612,פלאפון,420407,חיפה,כיכר פריס חיפה,חיפה,חיפה,199110,745655,אתר זעיר פנימי,30/07/2018,11/12/2023,04/12/2023,יש היתר,5.0,0.529,מול אנטנת פנל במרחק 0.5 מטר ממנה.,דור 3 4
4406,סלקום,5211,חולדה,כביש 6 ליד מזכרת בתיה,גזר,גזר,187464,638652,תורן קרקעי,23/10/2023,19/12/2023,04/12/2023,יש היתר,.0,0,אין אזור מאוכלס ברציפות,דור 2 3 4
6493,סלקום,7276,חיפה,שד` הנשיא 122 כיכר פריז,חיפה,חיפה,200314,746978,אתר זעיר פנימי,11/06/2018,31/12/2023,04/12/2023,יש היתר,20.8,4.129,רצפה,דור 3 4
3544,סלקום,21849,תל אביב -יפו,רח` אחוזת בית 2,תל אביב -יפו,תל אביב יפו,178470,663580,אתר זעיר פנימי,29/11/2021,18/05/2023,05/01/2023,יש היתר,23.1,4.657,רצפה,דור 3 4
2942,PHI (משרת את הוט ופרטנר),WI0632A,תל אביב,"רחוב אחוזת בית 2 ת""א",עירית תל אביב,תל אביב יפו,178470,663580,אתר זעיר פנימי,05/03/2015,26/01/2023,05/01/2023,יש היתר,32.7,5.92,מפלס הרצפה,דור  3 4
7795,פלאפון,330623,תל אביב,אחוזת הית 2,תל אביב יפו,תל אביב יפו,178472,663566,אתר זעיר פנימי,03/03/2015,30/01/2023,05/01/2023,יש היתר,32.7,5.922,מול אנטנה פנל במרחק 0.5 מטר ממנה,דור 3 4
7796,פלאפון,330627,תל אביב,מגדל שלום,תל אביב יפו,תל אביב יפו,178392,663489,אתר זעיר פנימי,02/10/2014,21/02/2023,05/02/2023,יש היתר,36.7,6.12,במפלס הרצפה,דור 3 4
326,PHI (משרת את הוט ופרטנר),WI3390C,תל אביב,מגדל השלום רח` אחד העם 9,עירית תל אביב,תל אביב יפו,178404,663513,אתר זעיר פנימי,23/09/2014,21/02/2023,05/02/2023,יש היתר,36.7,6.12,מפלס הרצפה,דור  3 4
3440,סלקום,1490,תל אביב -יפו,רח` איחד העם 9,תל אביב -יפו,תל אביב יפו,178405,663550,אתר זעיר פנימי,19/10/2014,22/05/2023,05/02/2023,יש היתר,36.7,6.12,רצפה,דור 3 4
3639,פלאפון,344059,בני ברק,במחלף אם המושבות על כביש 4,בני ברק,בני ברק,185748,667515,תורן קרקעי,04/08/2022,16/03/2023,05/03/2023,יש היתר,.0,0,אין אזור מאוכלס ברציפות,דור 3 4 5
5998,סלקום,2386,רמת השרון,דרך נמיר מול המכללות - חלקה 7,רמת השרון,רמת השרון,180977,670932,תורן קרקעי,07/10/2021,09/06/2022,05/04/2023,יש היתר,3.7,0.684,במבנה תחנת דלק סונול קומה 1,דור 2 3 4 5
3406,סלקום,54,רמת השרון,צומת הכפר הירוק,רמת השרון,רמת השרון,184684,670998,תורן קרקעי,01/03/2022,09/06/2022,05/04/2023,יש היתר,23.5,2.6,סככה לממכר תותים,דור 2 3 4 5
7709,סלקום,21283,תל אביב -יפו,יהודה הלוי 23 תל אביב,תל אביב -יפו,תל אביב יפו,178561,663307,אתר זעיר פנימי,26/04/2021,01/08/2023,05/04/2023,יש היתר,23.7,4.805,רצפה,דור 3 4
3959,סלקום,4962,גליל ים,קיבוץ גליל ים,רמת השרון,חוף השרון,182591,673099,תורן קרקעי,16/02/2023,22/08/2023,05/04/2023,יש היתר,.0,0,אין אזור מאוכלס ברציפות,דור 2 3 4 5
1930,PHI (משרת את הוט ופרטנר),EI2387C,ירושלים,כביש 16,עירית ירושלים,בית זית,217145,631878,אתר זעיר פנימי,26/02/2023,12/06/2023,05/06/2023,יש היתר,5.2,0.79,הרצפה מול אנטנה כלל כיוונית מבנה בקרה +אנרגיה במרחק 0.5 מטר,דור  3 4
5765,פלאפון,216819,ירושלים,מנהרה כביש 16,ירושלים,ירושלים,215463,633520,אתר זעיר פנימי,27/02/2023,12/06/2023,05/06/2023,יש היתר,5.2,0.791,כביש 16   ירושלים,דור 3 4
6095,סלקום,22899,ירושלים,כביש 16 מחלף רבידה,ירושלים,ירושלים,217945,630750,אתר זעיר פנימי,27/02/2023,14/06/2023,05/06/2023,יש היתר,5.2,0.791,רצפה,דור 3 4
3144,פלאפון,132081,מטה בנימין,בכניסה ליישוב נילי,מטה בנימין,מטה בנימין,204048,652807,תורן קרקעי,03/05/2021,04/06/2023,05/10/2023,יש היתר,.0,0,אין אזור מאוכלס ברציפות,דור 3 4
7063,פלאפון,711477,להבים,דרומית לצומת להבים,בני שמעון,בני שמעון,180234,584595,תורן קרקעי,06/03/2025,22/10/2023,05/10/2023,יש היתר,.0,0,אין אזור מאוכלס ברציפות,דור 3 4 5
140,PHI (משרת את הוט ופרטנר),WI0746A,רעננה,זרכין 13,עירית רעננה,רעננה,189006,678297,אתר זעיר פנימי,06/04/2025,08/11/2023,05/11/2023,יש היתר,33.8,6.67,במפלס הרצפה מול אנטנת פנל במרחק 0.6 מטר,דור  3 4 5
3907,סלקום,1617,קיסריה,כביש 2 סמוך לשכונת המעוף קיסריה,חוף הכרמל,חוף הכרמל,192316,714962,תורן קרקעי,10/10/2023,16/11/2023,05/11/2023,יש היתר,.0,0,אין אזור מאוכלס ברציפות,דור 2 3 4 5
6807,סלקום,2799,גרופית,"עמוד חח""י מס` 8601",חבל אילות,חבל אילות,205073,436126,תורן קרקעי,20/06/2007,30/04/2023,05/11/2023,יש היתר,.0,0,אין אזור מאוכלס ברציפות,דור 2
7980,סלקום,1085,ירושלים,כביש בגין,ירושלים,ירושלים,219054,632692,אנטנה משתפלת,15/03/2015,02/01/2023,05/12/2023,יש היתר,.0,0,אין אזור מאוכלס ברציפות,דור 2 3 4
5971,סלקום,678,נאות סמדר,צומת עובדה,חבל אילות,חבל אילות,192372,430070,תורן קרקעי,12/11/2023,20/12/2023,05/12/2023,יש היתר,.0,0,אין אזור מאוכלס ברציפות,דור 2 3 4
7929,פלאפון,920295,נתניה,קניון  השרון   רח` הרצל  נתניה,נתניה,נתניה,187277,692626,אתר זעיר פנימי,16/12/2009,13/02/2023,06/02/2023,יש היתר,12.5,2.4,מפלס קרקע,דור 3
2481,PHI (משרת את הוט ופרטנר),IN6464E,נתניה,רח` הגביש 10  בית קיקה לשעבר,עירית נתניה,נתניה,187212,688492,אתר זעיר פנימי,18/04/2022,13/02/2023,06/02/2023,יש היתר,23.3,4.68,במפלס הרצפה מול אנטנת פנל במרחק 0.5 מטר,דור  3 4
1151,PHI (משרת את הוט ופרטנר),WI6451A,הרצליה,המנופים 11-13  אבא אבן 12-16,עירית הרצליה,הרצליה,182070,674210,אתר זעיר פנימי,29/08/2023,13/02/2023,06/02/2023,יש היתר,29.9,6.12,במפלס הרצפה מול אנטנה פנל במרחק 0.5 מטר,דור  3 4
8109,סלקום,21617,נתניה,רח` הגביש 8,נתניה,נתניה,187240,688490,אתר זעיר פנימי,18/04/2022,22/05/2023,06/02/2023,יש היתר,23.3,4.681,רצפה,דור 3 4
3278,פלאפון,750397,גרופית,תחנת ממסר רדיו טלפון הר עיט,חבל אילות,חבל אילות,205563,436858,תורן קרקעי,08/05/2025,26/03/2023,06/03/2023,יש היתר,.2,0.04,בתוך מבנה בזק,דור 3 4
7624,סלקום,4062,שיטים,"כ-5.1 ק""מ צפונית לשיטים",חבל אילות,חבל אילות,200989,458938,תורן קרקעי,27/12/2021,04/12/2023,06/06/2023,יש היתר,.0,0,אין אזור מאוכלס ברציפות,דור 2 3 4
3911,סלקום,1622,שחרות,סיירים בריכת מים,חבל אילות,חבל אילות,183893,424320,תורן קרקעי,29/11/2020,08/08/2023,06/06/2023,יש היתר,.0,0,אין אזור מאוכלס ברציפות,דור 2 3 4
4220,פלאפון,811617,רחובות,רחוב פניגר,רחובות,רחובות,180804,644981,אתר זעיר פנימי,23/06/2009,21/06/2023,06/06/2023,יש היתר,5.3,1.2,בגובה 2.5 מטר כ- 0.5 מטר . k741572 מול האנטנות,דור 3
5536,סלקום,459,נאות סמדר,בריכת מים צומת שיזפון,חבל אילות,חבל אילות,200568,440288,תורן קרקעי,08/11/2021,27/08/2023,06/06/2023,יש היתר,.0,0,אין אזור מאוכלס ברציפות,דור 2 3 4
3686,פלאפון,620371,עמק הירדן,סכר דגניה,עמק הירדן,עמק הירדן,254063,735311,תורן קרקעי,15/10/2025,02/08/2023,06/07/2023,יש היתר,.2,0.04,בתוך מבנה שיטור ימי,דור 3 4
817,PHI (משרת את הוט ופרטנר),SM5402B,גן יבנה,"גן יבנה דרום שת""פ פלאפון",מ.מקומית גן יבנה,גן יבנה,171135,631786,תורן קרקעי,06/02/2023,12/07/2023,06/07/2023,יש היתר,.0,0,לא נמצאו אזורים מאוכלסים ברציפות בקרבת האתר,דור  2 3 4
7817,פלאפון,330749,תל אביב,קיבוץ גלויות 103,תל אביב יפו,תל אביב יפו,179107,661700,אתר זעיר פנימי,29/07/2025,10/08/2023,06/08/2023,יש היתר,16.0,3.155,מול אנטנה פנל במרחק 0.5 מטר ממנה,דור 4
2931,PHI (משרת את הוט ופרטנר),WI0444A,לוד,"טרמינל 3 - נתב""ג 2000",עירית לוד,נמל תעופה בן גוריון,187931,656461,אתר זעיר פנימי,01/12/2013,16/08/2023,06/08/2023,יש היתר,36.3,5.87,מפלס הרצפה,דור  2 3 4
2159,PHI (משרת את הוט ופרטנר),NN4003B,כפר חסידים א,בריכה צפונית מערבית לצומת תל רגב,מ.א זבולון,זבולון,208322,741369,תורן קרקעי,30/08/2022,20/08/2023,06/08/2023,יש היתר,.0,0,לא נמצאו אזורים מאוכלסים ברציפות בקרבת מקום,דור  2 3 4
6667,פלאפון,711189,עומר,בכניסה המשנית לעומר,עומר,עומר,184232,573835,תורן קרקעי,01/08/2023,24/08/2023,06/08/2023,יש היתר,.0,0,אין אזור מאוכלס ברציפות,דור 3 4 5
294,PHI (משרת את הוט ופרטנר),WE0354A,משמר איילון,נוף איילון כביש לטרון,מ.א גזר,מודיעין מכבים רעות,199788,642183,תורן קרקעי,18/05/2025,19/09/2023,06/09/2023,יש היתר,.0,0,לא נמצאו אזורים מאוכלסים ברציפות בקרבת האתר,דור  2 3 4
2289,PHI (משרת את הוט ופרטנר),IN4656B,חיפה,א.ת. מתם,עירית חיפה,חיפה,196733,743605,אתר זעיר פנימי,16/02/2023,08/11/2023,06/11/2023,יש היתר,3.4,0.52,במפלס הרצפה מול אנטנה כלל כיוונית במרחק 0.5 מטר,דור  3 4
6636,פלאפון,420850,חיפה,א.ת. מתם,חיפה,חיפה,196437,743958,אתר זעיר פנימי,21/02/2023,09/11/2023,06/11/2023,יש היתר,3.4,0.522,מול אנטנה כלל כיוונית במרחק 0.5 מטר ממנה .,דור 3 4
